METHOD              	  CELLS	INTERNAL	EXTERNAL	TIME  	FILE_NAME
Yolo 256            	     86	       0	       0	0.32s 	./segmented/standalone/blood_smear_4_Yolo 256.png
Yolo 384            	     88	       0	       0	0.25s 	./segmented/standalone/blood_smear_4_Yolo 384.png
Yolo 416            	     89	       0	       0	0.30s 	./segmented/standalone/blood_smear_4_Yolo 416.png
Yolo 512            	     89	       0	       0	0.36s 	./segmented/standalone/blood_smear_4_Yolo 512.png
RCNN                	     68	       0	       0	13.54s	./segmented/standalone/blood_smear_4_rcnn.png
OTSU                	     87	       0	       0	0.40s 	./segmented/standalone/blood_smear_4_otsu.png
OTSU w/out blur     	     82	       0	       0	0.54s 	./segmented/standalone/blood_smear_4_otsu_out_blur.png
HSV                 	     71	       0	       0	0.57s 	./segmented/standalone/blood_smear_4_hsv.png
HSV convex hull     	     71	       0	       0	2.36s 	./segmented/standalone/blood_smear_4_hsv_hull.png
Watershed           	     82	       0	       0	0.49s 	./segmented/standalone/blood_smear_4_waterhshed.png
Hough Circles       	     76	       0	       0	0.11s 	./segmented/standalone/blood_smear_4_hough.png
OTSU + Hough method 1 break	     87	       0	       0	0.63s 	./segmented/standalone/blood_smear_4_otsu_hough_1_break.png
OTSU + Hough method 2 merge	     87	       0	       0	0.55s 	./segmented/standalone/blood_smear_4_otsu_hough_2_merge.png
U-net 256           	     87	       0	       0	0.47s 	./segmented/standalone/blood_smear_4U-net 256.png
U-net 416           	     87	       0	       0	0.56s 	./segmented/standalone/blood_smear_4U-net 416.png
U-net 256b          	     86	       0	       0	0.66s 	./segmented/standalone/blood_smear_4U-net 256b.png
U-net 416b          	     85	       0	       0	0.73s 	./segmented/standalone/blood_smear_4U-net 416b.png
U-net 384           	     87	       0	       0	0.44s 	./segmented/standalone/blood_smear_4U-net 384.png
