METHOD              	  CELLS	INTERNAL	EXTERNAL	TIME  	FILE_NAME
Yolo 256            	     79	       0	       0	0.26s 	./segmented/standalone/blood_smear_1_Yolo 256.png
Yolo 384            	     89	       0	       0	0.24s 	./segmented/standalone/blood_smear_1_Yolo 384.png
Yolo 416            	     91	       0	       0	0.24s 	./segmented/standalone/blood_smear_1_Yolo 416.png
Yolo 512            	     91	       0	       0	0.41s 	./segmented/standalone/blood_smear_1_Yolo 512.png
RCNN                	     75	       0	       0	13.28s	./segmented/standalone/blood_smear_1_rcnn.png
OTSU                	     74	       0	       0	0.37s 	./segmented/standalone/blood_smear_1_otsu.png
OTSU w/out blur     	     68	       0	       0	0.44s 	./segmented/standalone/blood_smear_1_otsu_out_blur.png
HSV                 	     68	       0	       0	0.52s 	./segmented/standalone/blood_smear_1_hsv.png
HSV convex hull     	     70	       0	       0	0.82s 	./segmented/standalone/blood_smear_1_hsv_hull.png
Watershed           	     72	       0	       0	0.46s 	./segmented/standalone/blood_smear_1_waterhshed.png
Hough Circles       	     80	       0	       0	0.09s 	./segmented/standalone/blood_smear_1_hough.png
OTSU + Hough method 1 break	     77	       0	       0	0.55s 	./segmented/standalone/blood_smear_1_otsu_hough_1_break.png
OTSU + Hough method 2 merge	     87	       0	       0	0.46s 	./segmented/standalone/blood_smear_1_otsu_hough_2_merge.png
U-net 256           	     80	       0	       0	0.41s 	./segmented/standalone/blood_smear_1U-net 256.png
U-net 416           	     82	       0	       0	0.45s 	./segmented/standalone/blood_smear_1U-net 416.png
U-net 256b          	     77	       0	       0	0.42s 	./segmented/standalone/blood_smear_1U-net 256b.png
U-net 416b          	     78	       0	       0	0.59s 	./segmented/standalone/blood_smear_1U-net 416b.png
U-net 384           	     81	       0	       0	0.42s 	./segmented/standalone/blood_smear_1U-net 384.png
U-net 384b          	     77	       0	       0	0.45s 	./segmented/standalone/blood_smear_1U-net 384b.png
