METHOD              	  CELLS	INTERNAL	EXTERNAL	TIME  	FILE_NAME
Yolo 256            	     90	       0	       0	0.48s 	./segmented/standalone/blood_smear_5_Yolo 256.png
Yolo 384            	     94	       0	       0	0.32s 	./segmented/standalone/blood_smear_5_Yolo 384.png
Yolo 416            	     93	       0	       0	0.35s 	./segmented/standalone/blood_smear_5_Yolo 416.png
Yolo 512            	     95	       0	       0	0.37s 	./segmented/standalone/blood_smear_5_Yolo 512.png
RCNN                	     83	       0	       0	14.74s	./segmented/standalone/blood_smear_5_rcnn.png
OTSU                	     91	       0	       0	0.57s 	./segmented/standalone/blood_smear_5_otsu.png
OTSU w/out blur     	     91	       0	       0	0.45s 	./segmented/standalone/blood_smear_5_otsu_out_blur.png
HSV                 	     76	       0	       0	0.56s 	./segmented/standalone/blood_smear_5_hsv.png
HSV convex hull     	     81	       0	       0	1.00s 	./segmented/standalone/blood_smear_5_hsv_hull.png
Watershed           	     86	       0	       0	0.48s 	./segmented/standalone/blood_smear_5_waterhshed.png
Hough Circles       	     87	       0	       0	0.11s 	./segmented/standalone/blood_smear_5_hough.png
OTSU + Hough method 1 break	     92	       0	       0	0.55s 	./segmented/standalone/blood_smear_5_otsu_hough_1_break.png
OTSU + Hough method 2 merge	     94	       0	       0	0.47s 	./segmented/standalone/blood_smear_5_otsu_hough_2_merge.png
U-net 256           	     92	       0	       0	0.49s 	./segmented/standalone/blood_smear_5U-net 256.png
U-net 416           	     92	       0	       0	0.53s 	./segmented/standalone/blood_smear_5U-net 416.png
U-net 256b          	     89	       0	       0	0.67s 	./segmented/standalone/blood_smear_5U-net 256b.png
U-net 416b          	     90	       0	       0	0.71s 	./segmented/standalone/blood_smear_5U-net 416b.png
U-net 384           	     91	       0	       0	0.44s 	./segmented/standalone/blood_smear_5U-net 384.png
