METHOD              	  CELLS	INTERNAL	EXTERNAL	TIME  	FILE_NAME
Yolo 256            	    121	       0	       0	0.39s 	./segmented/standalone/blood_smear_21_Yolo 256.png
Yolo 384            	    126	       0	       0	0.28s 	./segmented/standalone/blood_smear_21_Yolo 384.png
Yolo 416            	    132	       0	       0	0.34s 	./segmented/standalone/blood_smear_21_Yolo 416.png
Yolo 512            	    133	       0	       0	0.39s 	./segmented/standalone/blood_smear_21_Yolo 512.png
RCNN                	    102	       0	       0	31.59s	./segmented/standalone/blood_smear_21_rcnn.png
OTSU                	     75	       0	       0	0.37s 	./segmented/standalone/blood_smear_21_otsu.png
OTSU w/out blur     	     75	       0	       0	0.37s 	./segmented/standalone/blood_smear_21_otsu_out_blur.png
HSV                 	     67	       0	       0	0.40s 	./segmented/standalone/blood_smear_21_hsv.png
HSV convex hull     	     65	       0	       0	0.49s 	./segmented/standalone/blood_smear_21_hsv_hull.png
Watershed           	     93	       0	       0	0.55s 	./segmented/standalone/blood_smear_21_waterhshed.png
Hough Circles       	     94	       0	       0	0.10s 	./segmented/standalone/blood_smear_21_hough.png
OTSU + Hough method 1 break	    118	       0	       0	0.52s 	./segmented/standalone/blood_smear_21_otsu_hough_1_break.png
OTSU + Hough method 2 merge	    102	       0	       0	0.39s 	./segmented/standalone/blood_smear_21_otsu_hough_2_merge.png
U-net 256           	     99	       0	       0	0.52s 	./segmented/standalone/blood_smear_21U-net 256.png
U-net 416           	    100	       0	       0	0.56s 	./segmented/standalone/blood_smear_21U-net 416.png
U-net 256b          	     98	       0	       0	0.69s 	./segmented/standalone/blood_smear_21U-net 256b.png
U-net 416b          	     96	       0	       0	0.49s 	./segmented/standalone/blood_smear_21U-net 416b.png
U-net 384           	    103	       0	       0	0.48s 	./segmented/standalone/blood_smear_21U-net 384.png
